ID_Estudiante,Universidad,Edad,Sexo,Semestre,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,A1_Interrupcion,A2_Desaprobados,A3_Retirados,A4,L2_Inactividad,Calidad_Percibida,Flag_Inconsistencia,Score_Critico,Score_Tecnico,Score_Participativo,Score_AMI_Global,Riesgo_Total,BC1,BC2,BC3,BC4,BT1,BT2,BT3,BT4,BP1,BP2,BP3,BP4
STU_0223,UNMSM,19,Masculino,7mo,4,4,3,4,4,4,3,3,3,3,3,3,3,3,4,3,3,3,2,1,5,3,3,4,3,3,4,4,3,4,No,Nunca,No,4,Nunca,3,False,3.5,2.8,3.6,3.3,0,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0224,UNMSM,19,Femenino,5to,3,4,3,3,4,3,2,3,2,3,4,3,4,3,3,4,3,3,3,4,3,2,3,3,3,3,2,2,3,2,No,En un curso,"Sí, en un curso",3,Algunas veces,4,False,3.0,3.4,2.6,3.0,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0225,UNMSM,20,Femenino,7mo,3,3,4,3,2,3,2,4,2,3,3,3,2,3,2,2,3,3,3,2,3,2,3,1,2,2,3,2,1,2,Sí,En un curso,"Sí, en más de una ocasión",2,Algunas veces,3,False,2.9,2.6,2.1,2.533333333333333,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0226,UNMSM,18,Masculino,5to,3,2,3,3,3,3,3,4,3,3,2,4,3,3,2,3,3,2,2,2,2,3,3,2,2,2,2,2,3,2,No,Nunca,"Sí, en un curso",4,Nunca,2,False,3.0,2.6,2.3,2.6333333333333333,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0227,UNFV,19,Masculino,8vo,4,4,4,5,4,5,4,4,5,5,3,4,3,4,3,3,3,3,4,3,3,4,4,4,4,5,4,4,4,5,No,Nunca,No,3,Nunca,4,False,4.4,3.3,4.1,3.933333333333333,0,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0228,UNMSM,18,Masculino,7mo,2,1,2,1,2,2,1,2,2,2,3,2,3,3,2,2,1,2,2,2,2,1,2,3,3,2,2,1,1,2,No,En un curso,No,3,Algunas veces,4,False,1.7,2.2,1.9,1.9333333333333333,0,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0229,UNFV,24,Masculino,6to,4,2,1,2,2,3,2,2,2,3,3,2,4,3,3,2,4,3,3,3,4,3,4,3,3,4,4,4,3,4,No,Nunca,No,4,Nunca,3,False,2.3,3.0,3.6,2.966666666666667,0,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0230,UNI,21,Femenino,5to,4,3,3,3,4,3,3,3,2,3,3,4,3,4,4,3,5,4,4,3,2,3,3,3,2,2,3,3,3,2,No,En un curso,"Sí, en más de una ocasión",2,Rara vez,1,False,3.1,3.7,2.6,3.1333333333333333,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0231,UNI,19,Femenino,5to,2,3,2,2,2,2,2,3,2,2,3,4,3,3,3,2,2,3,3,2,3,3,4,3,4,3,3,4,3,3,Sí,En dos o más cursos,"Sí, en más de una ocasión",1,Frecuentemente,1,False,2.2,2.8,3.3,2.7666666666666666,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0232,UNI,21,Femenino,7mo,2,3,2,4,3,3,3,3,3,3,4,4,4,4,4,3,4,4,4,4,4,4,4,5,5,4,4,4,4,5,Sí,En dos o más cursos,"Sí, en más de una ocasión",1,Frecuentemente,1,False,2.9,3.9,4.3,3.7,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0233,UNI,20,Femenino,8vo,3,2,2,2,2,2,3,3,2,3,2,3,3,3,3,2,2,2,3,3,2,2,3,2,3,3,2,2,2,3,No,En un curso,"Sí, en un curso",4,Rara vez,3,False,2.4,2.6,2.4,2.466666666666667,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0234,UNI,20,Masculino,7mo,3,3,3,3,3,4,2,2,4,3,4,4,3,3,4,3,3,2,4,4,4,4,4,3,3,4,3,4,4,4,No,Nunca,"Sí, en un curso",3,Rara vez,2,False,3.0,3.4,3.7,3.3666666666666667,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0235,UNMSM,22,Femenino,8vo,2,2,1,2,2,2,2,2,2,1,2,2,2,1,3,2,2,2,2,2,3,3,4,3,4,2,3,4,2,3,Sí,En dos o más cursos,"Sí, en más de una ocasión",2,Frecuentemente,2,False,1.8,2.0,3.1,2.3,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0236,UNI,22,Femenino,8vo,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,2,2,2,2,2,2,2,2,2,2,No,En un curso,No,4,Rara vez,5,False,3.8,3.9,2.0,3.2333333333333334,0,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0237,UNMSM,19,Masculino,5to,2,3,3,2,3,2,2,2,2,3,3,1,2,3,1,3,2,3,2,2,2,3,2,2,2,3,2,2,2,3,Sí,En dos o más cursos,"Sí, en más de una ocasión",2,Frecuentemente,2,False,2.4,2.2,2.3,2.3,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0238,UNMSM,19,Femenino,7mo,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,2,3,2,3,3,3,3,3,2,3,3,3,3,3,3,Sí,En un curso,"Sí, en un curso",3,Algunas veces,2,False,3.0,2.5,2.9,2.8,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0239,UNI,20,Femenino,7mo,4,4,4,4,5,4,3,4,4,4,4,3,4,3,4,4,3,4,4,5,2,2,3,3,2,2,3,2,2,3,No,En un curso,"Sí, en un curso",3,Rara vez,1,False,4.0,3.8,2.4,3.4,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0240,UNMSM,16,Femenino,8vo,2,3,2,3,4,2,3,1,3,2,3,3,3,4,3,3,4,4,3,2,4,3,4,3,4,3,2,3,3,3,Sí,En dos o más cursos,"Sí, en más de una ocasión",2,Rara vez,4,False,2.5,3.2,3.2,2.966666666666667,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0241,UNFV,17,Femenino,7mo,3,3,4,3,3,3,3,3,4,3,3,3,4,4,5,3,4,3,4,4,3,4,3,3,3,3,4,4,3,4,No,En un curso,No,4,Algunas veces,2,False,3.2,3.7,3.4,3.433333333333333,0,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0242,UNFV,23,Femenino,6to,2,2,4,3,3,3,3,3,4,2,2,2,2,2,3,2,2,3,3,2,3,3,3,3,3,4,4,2,3,3,Sí,En dos o más cursos,"Sí, en más de una ocasión",2,Algunas veces,2,False,2.9,2.3,3.1,2.7666666666666666,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0243,UNFV,24,Femenino,6to,4,4,4,4,4,3,4,4,5,5,3,4,3,3,4,3,4,3,4,3,3,4,2,4,4,4,4,3,4,3,No,Nunca,"Sí, en un curso",3,Nunca,3,False,4.1,3.4,3.5,3.6666666666666665,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0244,UNMSM,20,Masculino,7mo,5,4,3,3,4,4,3,4,3,3,2,2,2,2,3,3,2,2,3,3,3,3,2,3,2,3,3,3,2,2,No,Nunca,"Sí, en un curso",2,Rara vez,3,False,3.6,2.4,2.6,2.8666666666666667,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0245,UNMSM,22,Masculino,7mo,3,3,3,3,2,4,3,2,3,3,3,2,3,4,3,3,3,3,2,3,3,3,3,3,3,4,4,3,4,3,No,En un curso,No,3,Nunca,3,False,2.9,2.9,3.3,3.033333333333333,0,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0246,UNFV,21,Femenino,8vo,3,2,3,3,2,2,2,3,4,2,2,3,3,3,1,3,3,2,3,3,2,2,3,3,3,3,3,3,3,2,No,En un curso,No,5,Nunca,5,False,2.6,2.6,2.7,2.6333333333333333,0,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0247,UNI,27,Femenino,6to,3,2,2,1,2,2,2,2,2,4,3,3,4,3,3,2,3,4,3,4,2,3,3,3,3,3,3,4,3,3,No,En un curso,"Sí, en un curso",3,Algunas veces,2,False,2.2,3.2,3.0,2.8,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0248,UNFV,23,Masculino,6to,4,5,4,4,4,4,4,4,3,3,3,3,3,4,4,3,4,4,4,3,4,3,4,4,4,5,3,4,4,3,No,En un curso,No,3,Algunas veces,3,False,3.9,3.5,3.8,3.7333333333333334,0,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0249,UNFV,20,Femenino,5to,3,3,1,2,3,3,2,2,2,2,3,3,3,2,2,2,3,3,2,2,2,2,2,2,2,2,2,3,2,4,Sí,En dos o más cursos,"Sí, en más de una ocasión",2,Frecuentemente,4,False,2.3,2.5,2.3,2.3666666666666667,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0250,UNFV,19,Femenino,8vo,3,3,4,4,4,3,4,3,3,3,3,3,4,4,3,4,3,3,3,4,4,4,3,3,4,3,4,3,3,4,No,Nunca,No,5,Nunca,5,False,3.4,3.4,3.5,3.433333333333333,0,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0251,UNMSM,17,Femenino,5to,4,4,3,3,3,2,4,4,2,3,3,3,2,4,2,3,2,2,3,3,3,2,3,1,2,1,2,3,2,2,No,En un curso,"Sí, en un curso",3,Rara vez,3,False,3.2,2.7,2.1,2.6666666666666665,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0252,UNMSM,21,Masculino,6to,4,4,4,5,3,4,4,4,4,5,2,3,1,2,3,2,2,2,1,2,2,2,3,4,2,3,3,4,3,3,No,En dos o más cursos,"Sí, en más de una ocasión",2,Frecuentemente,2,False,4.1,2.0,2.9,3.0,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0253,UNFV,19,Femenino,8vo,3,1,2,3,3,2,3,2,3,3,3,3,3,2,4,3,4,3,3,3,2,2,3,3,3,3,2,3,2,3,No,Nunca,"Sí, en un curso",4,Nunca,4,False,2.5,3.1,2.6,2.7333333333333334,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0254,UNMSM,18,Masculino,7mo,3,3,3,4,3,4,3,3,2,3,2,2,2,1,2,3,3,2,3,2,2,2,4,2,2,3,2,3,3,2,No,En un curso,"Sí, en un curso",4,Algunas veces,4,False,3.1,2.2,2.5,2.6,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0255,UNMSM,19,Femenino,8vo,4,4,3,4,3,4,4,4,4,3,4,3,4,2,3,3,4,4,3,2,3,3,3,3,2,3,4,3,2,3,No,Nunca,No,3,Nunca,3,False,3.7,3.2,2.9,3.2666666666666666,0,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0256,UNI,18,Masculino,7mo,2,2,3,2,3,4,3,3,3,2,3,4,3,3,3,4,4,4,4,3,3,3,3,2,3,2,3,2,3,3,No,Nunca,No,4,Algunas veces,5,False,2.7,3.5,2.7,2.966666666666667,0,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0257,UNFV,24,Masculino,7mo,3,3,3,4,4,4,4,3,3,3,3,3,2,3,3,2,3,4,3,3,3,3,2,3,2,2,3,3,3,3,Sí,En un curso,"Sí, en un curso",2,Algunas veces,3,False,3.4,2.9,2.7,3.0,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0258,UNI,22,Femenino,8vo,3,3,3,3,3,2,3,1,3,4,5,3,3,3,4,3,4,3,4,4,3,2,2,2,3,2,2,2,2,3,No,Nunca,No,4,Nunca,2,False,2.8,3.6,2.3,2.9,0,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0259,UNI,20,Masculino,7mo,3,4,3,3,3,2,2,3,3,2,1,1,2,1,2,3,2,1,1,2,3,2,2,3,2,2,2,2,3,2,Sí,En dos o más cursos,"Sí, en más de una ocasión",2,Frecuentemente,3,False,2.8,1.6,2.3,2.2333333333333334,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0260,UNMSM,23,Femenino,5to,3,3,2,2,3,3,3,2,3,3,3,4,3,3,3,3,2,3,4,3,4,2,3,3,3,3,4,2,3,3,No,En un curso,"Sí, en un curso",2,Algunas veces,4,False,2.7,3.1,3.0,2.933333333333333,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0261,UNI,21,Masculino,6to,2,4,3,2,3,3,2,2,3,3,2,2,3,3,4,4,3,3,3,3,4,4,3,4,3,4,3,3,2,3,No,En un curso,No,4,Algunas veces,4,False,2.7,3.0,3.3,3.0,0,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0262,UNFV,19,Femenino,7mo,4,4,4,4,3,4,4,2,3,4,5,4,5,5,4,5,5,4,5,4,5,5,5,4,4,5,4,4,5,4,No,Nunca,No,5,Nunca,5,False,3.6,4.6,4.5,4.233333333333333,0,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0263,UNMSM,24,Femenino,5to,3,4,4,4,3,4,4,4,4,4,5,4,3,3,3,3,3,3,3,4,3,3,4,3,4,4,3,4,3,4,Sí,En dos o más cursos,"Sí, en un curso",2,Algunas veces,2,False,3.8,3.4,3.5,3.566666666666667,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0264,UNI,22,Masculino,7mo,3,3,3,4,4,4,4,4,4,3,4,3,4,4,3,4,4,4,4,4,4,5,4,4,5,4,3,4,4,5,No,Nunca,No,4,Nunca,2,False,3.6,3.8,4.2,3.8666666666666667,0,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0265,UNFV,18,Femenino,6to,4,5,4,4,4,5,5,4,4,5,5,3,4,3,3,4,5,4,3,4,4,4,4,4,5,4,4,5,4,4,No,Nunca,No,5,Nunca,3,False,4.4,3.8,4.2,4.133333333333334,0,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0266,UNI,20,Femenino,5to,3,2,2,4,3,3,3,3,2,3,2,1,2,2,1,3,1,2,2,3,1,1,1,1,1,1,1,1,1,1,Sí,En dos o más cursos,"Sí, en más de una ocasión",1,Frecuentemente,3,False,2.8,1.9,1.0,1.9,1,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
STU_0267,UNI,19,Masculino,6to,4,3,3,3,3,3,3,3,4,4,3,4,4,4,3,3,3,4,4,3,3,4,3,4,3,3,4,3,4,4,No,En un curso,No,3,Rara vez,2,False,3.3,3.5,3.5,3.433333333333333,0,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.,Sin respuesta por error técnico.
