ID_Estudiante,Universidad,Edad,Sexo,Semestre,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,A1_Interrupcion,A2_Desaprobados,A3_Retirados,A4,A5_Dificultad,A6_Consideracion_Abandono,A7_Exigencia,A8_Retrasos,L1,L2,L3,L4,L5,L6,L7,L8,Calidad_Percibida,BC1,BC2,BC3,BC4,BT1,BT2,BT3,BT4,BP1,BP2,BP3,BP4,Flag_Inconsistencia,Score_Critico,Score_Tecnico,Score_Participativo,Score_AMI_Global,Riesgo_Total,A5_Dificultad_num,A6_Consideracion_Abandono_num,A7_Exigencia_num,A8_Retrasos_num,L1_num,L2_num,L3_num,L4_num,L5_num,L6_num,L7_num,L8_num,Score_Riesgo_Academico,Score_Riesgo_LMS,Score_Riesgo_Continuidad,Sentimiento_Academico,Indice_Coherencia,Etiquetas_Tematicas,Analisis_Cuali
STU_0171,UNI,,,,3.0,2.0,4.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,,3.0,3.0,4.0,3.0,3.0,4.0,,4,3,2,1,4,3,3,5,3,5,No,En un Curso,No,bajo,5,3,3,3,3,4,2,4,3,5,2,4,,investigo en google learns,muy poca,si porque tengo que mantenerme firme en mis cursos,antes de dar un examen,muy buenas porque me han ayudado a estudiar,si problemas con el wifi y los resolvi llendo a otra casa,facilitado porque desde pequeño usaba computadora,apoyo de mis padres,muy buena porque una idea toma forma gracias a varias ideas mas,acompañado por los grupos,no no me gusta estudiar en forma virtual,me ayudo a saber mas de algunos cursos de carrera,False,3.1,3.375,3.3,3.25,0,5,3,3,3,3,4,2,4,3,5,2,4,3.0,3.375,2.0,0.7,0.75,"Apoyo Familiar, Motivación Académica, Adaptación Tecnológica","El estudiante muestra un sentimiento académico generalmente positivo, lo que se refleja en sus respuestas cualitativas, especialmente en el valor que le da al apoyo familiar y la forma en que la tecnología le ha facilitado el estudio, a pesar de mencionar una preferencia por el estudio presencial. Los puntajes cuantitativos en las dimensiones 'Técnico' y 'Participativo' son moderadamente altos, lo cual es coherente con la idea de que la tecnología le ayuda a estudiar y que valora las ideas colectivas. Sin embargo, el puntaje 'Crítico' es ligeramente más bajo, y aunque no hay contradicciones directas, podría indicar un área de menor desarrollo en su alfabetización mediática. La coherencia general es buena, con una ligera ambivalencia entre el disfrute de la tecnología para estudiar y la aversión al estudio virtual, pero sin llegar a una contradicción significativa."
STU_0172,UNI,,,,4.0,,4.0,4.0,4.0,5.0,4.0,4.0,3.0,,4.0,4.0,4.0,,4.0,3.0,4.0,4.0,4.0,4.0,3,3,4,4,5,4,1,3,4,2,No,Nunca,No,Alto,1,1,2,1,1,1,3,3,3,1,1,1,,Por la web en la q se sube,Encontrar las fuentes primarias,"Si, porque ver si el contenido q utilizo es confiable ayuda a fomentar mi pensamiento critico",Al buscar fuentes para monografías,como una forma que facilita encontrar materiales confiables académicas,No.,Si porque el conocimiento en tecnología facilita el uso y ayuda en no estar perdido en el curso virtual.,Ninguno,Estresantes,"acompañado debido a la interacción virtual con amigos,","No, porque las clases eran aburridas y faciles, aunq podria decir que el profesor era bueno.",En prestar atención para aprender del curso.,False,4.0,3.888888888888889,3.3,3.7037037037037037,0,1,1,2,1,1,1,3,3,3,1,1,1,1.125,1.75,1.0,0.6,0.75,"Pensamiento Crítico, Fuentes Confiables, Tecnología Educativa","El estudiante muestra una coherencia positiva en la encuesta. Sus puntuaciones cuantitativas indican fortalezas en la capacidad crítica y técnica, lo cual se alinea con sus respuestas cualitativas donde enfatiza la importancia de la confiabilidad de las fuentes para el pensamiento crítico y cómo la tecnología facilita el aprendizaje. Aunque su participación se refleja en un puntaje moderado, el sentimiento general es de una percepción positiva hacia la alfabetización mediática y su utilidad académica. La coherencia es alta, con algunos matices en la participación y el sentimiento, pero sin contradicciones significativas."
STU_0173,UNI,,,,4.0,3.0,3.0,3.0,4.0,,3.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,1.0,4.0,3.0,2.0,3.0,2.0,2,3,2,1,5,3,1,3,1,2,No,Nunca,No,medio,3,3,2,2,3,2,4,3,3,3,3,4,,Depende si la pagina web es de confianza o información verídica,No tuve problemas,"Si, no busco solamente de una fuente, me guio de varias",Muchas veces inseguro al realizar trabajos de investigación,Sin respuesta.,No,"Si, menor tiempo al realizar mis trabajos",Sin respuesta.,Soy mas de hacerlo todo individualmente,acompañado de tecnologia y sus beneficios,"Si, genera mayor interés ya que recomiendan constantemente.","Mejor accesibilidad, as facilidad gracias a ello",False,3.111111111111111,2.6,2.3,2.6551724137931036,0,3,3,2,2,3,2,4,3,3,3,3,4,2.0,3.125,2.0,0.6,0.6,"Fiabilidad de la información, Investigación académica, Uso de tecnología","El estudiante muestra un sentimiento académico moderadamente positivo, reconociendo los beneficios de la tecnología para la investigación, aunque también expresa inseguridad en ocasiones. Los puntajes cuantitativos en 'Crítico' son moderados, mientras que en 'Técnico' y 'Participativo' son más bajos, lo que se alinea con la ambivalencia expresada en sus respuestas abiertas sobre la confianza en las fuentes y la preferencia por el trabajo individual. La coherencia general es razonable, aunque con algunos matices, especialmente en la forma en que se relaciona la habilidad técnica con la práctica de investigación."
STU_0174,UNI,,,,3.0,4.0,,3.0,3.0,,1.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,,4.0,4.0,4.0,1,4,4,4,4,3,3,3,3,3,Sí,En un Curso,No,Alto,5,1,4,2,4,1,3,3,3,3,4,4,,si me es util,poca info,por supuesto me hizo mas critico,en el material que me mandan,satisfactoria,varios buscando informacion relacionada a esos problemas,dificultado me falta mucho aprender,tutoriales,muy buena,aislado que trabajo mejor en equipo,si me hizo ver la eficiencia,al ver mi rendimiento,False,3.125,3.6666666666666665,3.2,3.3333333333333335,1,5,1,4,2,4,1,3,3,3,3,4,4,2.75,3.125,3.0,0.7,0.65,"Utilidad del material, Autopercepción de competencia, Trabajo en equipo","El estudiante muestra un sentimiento académico mayoritariamente positivo, con puntajes técnicos moderadamente altos y un nivel de riesgo bajo. Las respuestas abiertas sugieren que valora el material proporcionado (""si me es util"", ""en el material que me mandan""), se percibe a sí mismo como más crítico (""por supuesto me hizo mas critico"") y reconoce la importancia del trabajo en equipo a pesar de sentirse ""aislado"" en ocasiones (""aislado que trabajo mejor en equipo""). Sin embargo, existe una ligera ambivalencia en su autoevaluación de competencia, manifestada en ""poca info"" y ""dificultado me falta mucho aprender"", lo que se refleja en un índice de coherencia moderado, indicando que si bien hay alineación general, persisten algunas áreas de mejora y una autopercepción no completamente consistente entre las respuestas cuantitativas y cualitativas."
STU_0175,UNI,,,,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,2,4,2,3,4,2,2,2,2,2,Sí,En dos o más,"Sí, en más de una ocasión",medio,4,3,4,5,5,5,5,4,4,4,4,4,,Busco informacion a base de datos academicos,Algunas paginas no tenian autores identificados,Mejoro mi desempeño academico,inseguridad al usar paginas desconocidas,Fue una buena experiencia,Tuve fallos tecnicos y pedia apoyo a compañeros,Mis habilidades tecnologicas ayudan mucho,Mas asecoria para resolver problemas tecnicos,Los foros utiles para aprender,Aveces sentia soledad por estudiar en casa,la interaccion debe mas confianca,Participa activamente fortalecio mi compromiso,False,3.5,2.9,2.5,2.966666666666667,1,4,3,4,5,5,5,5,4,4,4,4,4,4.25,4.375,4.0,0.7,0.7,"Búsqueda de información académica, Desafíos técnicos y de autoría, Interacción social y apoyo en línea","El estudiante muestra un sentimiento académico predominantemente positivo, indicando que la experiencia ha mejorado su desempeño, aunque con matices. La coherencia entre sus respuestas abiertas y los puntajes cuantitativos es moderada-alta. Por un lado, sus puntajes 'Crítico' (3.5) y 'Técnico' (2.9) se alinean con la mención de buscar en bases de datos académicos y tener fallos técnicos que requirieron apoyo. Sin embargo, su puntaje 'Participativo' (2.5) y el sentimiento de 'inseguridad' y 'soledad' contrastan con la idea de que 'Participa activamente fortaleció mi compromiso'. El índice de coherencia se ve afectado por esta ligera disonancia entre la participación activa y los sentimientos de aislamiento."
STU_0176,UNI,,,,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,,3.0,,3.0,4.0,3.0,4.0,3.0,3,4,3,3,4,4,4,4,3,3,No,En dos o más,No,medio,3,1,3,4,3,1,4,3,3,1,3,2,,"Que la fuente provenga de una organización con credibilidad como BCR, o en plataformas académicas","Encontrar información util, comprobar si los autores eran fiables",Considero que no pues el metodo de califiación a parte de verificar la calidad de información en el sentido de que sea fiable se toma como un hecho. lo que más influye es la forma en que lo presentas,"Más seguro al obtenerlas de plataformas confiables y menos cuando eran artículos ""sueltos"" por internet","Factible, con el tiempo suficiente se encuentra buena información","Si, con la señal de conexión, problemas de rendimiento del equipo, los resolví limitando recursos en otras partes","Si, porque me ahorra tiempo al manejarlas con fluidez",En el clegio familirización con el entorno digital,"Casi nula, no suelo trabajar en grupos","No, cuando quería trabajar en grupo o solo yo lo decidía, no me sentía aislado pues era mi elección","Si, que el entorno se sienta motivado ayuda al sentirse en comunidad",Ninguna de momento,False,3.5,3.25,3.5,3.4285714285714284,1,3,1,3,4,3,1,4,3,3,1,3,2,2.625,2.5,1.0,0.6,0.75,"Credibilidad de Fuentes, Habilidades Técnicas, Colaboración y Participación","El estudiante muestra una coherencia moderada a alta. Los puntajes cuantitativos generales son intermedios (3.25-3.5), lo que sugiere una competencia básica a buena en las áreas evaluadas. Las respuestas cualitativas refuerzan esta idea, mencionando la importancia de fuentes creíbles (BC1, BC2, BC4) y la factibilidad técnica de la búsqueda de información (BT1, BT2, BT3). Sin embargo, la respuesta sobre la participación grupal (BP1, BP2) indica una preferencia por el trabajo individual, lo que podría explicar el puntaje 'Participativo' más moderado y el bajo nivel de riesgo reportado en ese ámbito. El sentimiento académico es neutral a ligeramente positivo, reconociendo la utilidad de la tecnología pero sin expresar un gran entusiasmo o empoderamiento."
STU_0177,UNI,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3,2,3,3,3,2,2,2,2,2,Sí,Nunca,No,medio,3,3,3,3,3,3,3,3,3,3,3,3,,verifico en otras fuentes,ninguna,"No, por que siempre me mantuve neutro con esas decisiones",En ninguno en particular,Didacticas,ninguno,"si, por que tengo un buen conocimiento tecnologico",ninguno,neutra,"ninguno, nolo se.","no, porque ya hay esa costumbre",De ninguna manera,False,3.0,2.6,2.4,2.6666666666666665,1,3,3,3,3,3,3,3,3,3,3,3,3,2.75,3.0,4.0,0.5,0.6,"Verificación de fuentes, Conocimiento tecnológico, Neutralidad","El estudiante muestra un nivel de coherencia moderado. Los puntajes cuantitativos sugieren un desempeño promedio con fortalezas incipientes en el aspecto crítico, pero una menor habilidad técnica y participativa. Las respuestas cualitativas a menudo indican una falta de experiencia específica o una postura neutral, lo que se alinea con la calificación técnica y participativa. Sin embargo, algunas respuestas como 'si, por que tengo un buen conocimiento tecnologico' contrastan con el puntaje técnico más bajo, sugiriendo una autopercepción inflada en ese aspecto particular, lo que modera la coherencia general."
STU_0178,UNI,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,3,3,3,3,3,3,3,3,3,No,En dos o más,No,Alto,3,3,3,3,3,3,3,3,3,3,3,3,,Buscando la misma información en distintas páginas,Poca o ninguna.,No. Mis decisiones no se ven influidas por información digital.,Después de revisar en varias páginas,No uso.,No,Han dificultado. No estoy al tanto con la tecnología,Ninguno,No participo en esos entornos,Ni uno ni otro,"No, no me gusta la virtualidad",De ninguna forma,True,3.0,3.0,3.0,3.0,1,3,3,3,3,3,3,3,3,3,3,3,3,2.5,3.0,2.0,0.2,0.4,"Aversión a la tecnología, Falta de confianza digital, Dudas sobre la credibilidad de la información","El estudiante muestra una baja coherencia entre sus respuestas cuantitativas y cualitativas. Los puntajes de 3.0 en ""Crítico"", ""Técnico"" y ""Participativo"" sugieren un nivel intermedio de competencia, pero las respuestas cualitativas revelan una fuerte resistencia y falta de participación en entornos digitales (BT1, BT3, BP1, BP3, BP4). Las respuestas sobre búsqueda de información (BC1, BC4) son genéricas y no demuestran una habilidad crítica desarrollada, mientras que la afirmación en BC3 contradice directamente la actitud expresada en otras preguntas. El sentimiento académico es predominantemente negativo, indicando frustración y una percepción de desventaja digital."
STU_0179,UNI,,,,,,4.0,4.0,,5.0,3.0,4.0,4.0,,,,,,4.0,2.0,4.0,,4.0,4.0,5,5,5,5,2,4,4,4,4,3,No,Nunca,No,,2,2,2,2,1,1,1,1,1,1,1,3,,"Verifico el lugar de donde proviene la información, de artículos, libros, páginas confiables.",No he tenido dificultades.,"Sí, porque es importante verificar que la información sea verídica.","Me he sentido más seguro cuando al investigar encuentro mucha información, así puedo comparar y analizar; en cambio cuando no encuentro tantos sitios o documentos me siento más inseguro.","la plataforma que se utiliza para cargar el material de cada curso la considero muy útil y efectiva en mi universidad, sin embargo, la plataforma que se utiliza para cargar notas y matrícula no me ha funcionado tan bien, y algunas veces también hubo problemas en las clases virtuales.",No he tenido problemas técnicos. Solo algunas veces la falta de internet en mi facultad.,"Sí, me ha facilitado mi desarrollo en modalidad virtual.",No he llevado cursos virtuales pero si llevare un curso completamente virtual me gustaría que elijan una plataforma que no cause probelmas.,Hasta ahora mi experiencia ha sido muy buena.,No me motivan tanto las clases virtuales.,La motivación y actitud que tiene el profesor creo que influye mucho en la mía. Sinceramente las clases virtuales no me agradan demasiado.,Participar en entornos virtuales de mis cursos lo considero necesario para desarrollar de manera efectiva el curso.,False,4.0,3.6,4.1,3.9523809523809526,0,2,2,2,2,1,1,1,1,1,1,1,3,1.5,1.25,1.5,0.7,0.8,"Verificación de información, Experiencia con plataformas virtuales, Motivación en entornos virtuales","El estudiante demuestra una alta coherencia entre sus respuestas cuantitativas y cualitativas. Los altos puntajes en 'Critico' y 'Participativo', junto con la descripción detallada de sus métodos de verificación de información y la importancia que le otorga a la participación, validan estas puntuaciones. Aunque el puntaje 'Técnico' es ligeramente menor, sus comentarios sobre las plataformas, aunque mencionan algunos problemas puntuales, no contradicen directamente un nivel intermedio de competencia técnica. La principal disonancia, aunque menor y no contradictoria con los números, se observa en el ámbito 'Participativo', donde expresa una preferencia general por no agradarle las clases virtuales (BP2, BP3), a pesar de considerar la participación necesaria para el desarrollo del curso (BP4) y tener una buena experiencia general hasta el momento (BP1)."
STU_0180,UNI,,,,4.0,4.0,,,4.0,2.0,4.0,4.0,,,4.0,4.0,4.0,4.0,,,,4.0,4.0,,4,5,4,5,5,4,4,4,4,5,No,Nunca,No,Alto,2,2,1,1,1,1,2,2,1,1,2,1,,Verifico si la informacion tiene respaldo cientifico,Algunas fuentes tenia datos antiguos,"Si, desarrolla mas pensamiento critico",Me siento inseguro cuando la fuente no es conocida,Fue una experiencia aceptable,Tuve que usar cabinas por problemas con mi computadora,Me ayudaron mis habilidades tecnologicas,mas asesores virtuales,No todos participaban,Aveces me sentia solo durante las clases,El contacto con los compañeros ayudaba,Participar mejoro mi disciplina,False,3.6666666666666665,4.0,4.4,4.090909090909091,0,2,2,1,1,1,1,2,2,1,1,2,1,1.25,1.375,1.5,0.6,0.8,"Verificación de fuentes, Habilidades tecnológicas, Interacción social","El estudiante muestra una coherencia notable entre sus respuestas cualitativas y cuantitativas. Los altos puntajes en ""Técnico"" y ""Participativo"", junto con el nivel de ""Riesgo BAJO"", se alinean con comentarios como ""me ayudaron mis habilidades tecnológicas"" y la apreciación del contacto con compañeros. Aunque el puntaje en ""Crítico"" es moderado (3.66), sus respuestas sobre verificar información científica y la inseguridad con fuentes desconocidas sugieren un esfuerzo por desarrollar esta área. El sentimiento académico es positivo, reflejando la percepción de mejora en disciplina y pensamiento crítico, aunque con matices sobre la participación de otros y la sensación de soledad ocasional."
STU_0181,UNI,,,,4.0,,4.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,,4.0,3.0,4.0,2,4,3,4,3,3,4,3,2,3,No,Nunca,No,medio,4,3,4,2,3,3,3,1,2,3,3,3,,Verifico con varias páginas similares y me apoyo del uso de la IA,Escasa información sobre el tema.,"Sí, me ayudó a continuar porque pude atender y discernir mejor la información",Me he sentido más seguro al de que la información está debidamente citada y se puede verificar facilmente.,Optimiza mis tiempos de estudio pero representan una inversión de tiempo aprender a usarlas,"Problemas con los dispositivos electrónicos, invirtiendo en nuevos dispositivos",Han facilitado mi uso de la modalidad virtual,"Ninguno, todo lo he aprendido o complementado por mi cuenta.",No podría precisar por que no participo muy seguido,Me he sentido aislado por la falta de interacción real entre mis colegas.,"No, porque no se siente una comunicación real y fluida.",Afecto de manera negativa por que es difícil mantener la concentración,False,3.888888888888889,3.4444444444444446,3.1,3.4642857142857144,0,4,3,4,2,3,3,3,1,2,3,3,3,2.375,2.625,2.0,0.7,0.75,"Uso de IA en verificación, Brecha digital y acceso a tecnología, Interacción social en entornos virtuales","El estudiante muestra un sentimiento académico mayormente positivo (0.7), evidenciado por la mejora en el discernimiento de información y la seguridad al verificar fuentes. Sus puntuaciones cuantitativas reflejan una fortaleza en el pensamiento crítico (3.89) y un nivel técnico competente (3.44), lo cual se alinea con sus comentarios sobre el uso de IA para verificación y la optimización de tiempos de estudio. Sin embargo, su participación y sentimiento social en entornos virtuales son menos positivos (3.1), con comentarios sobre aislamiento y falta de comunicación fluida, lo que introduce una ligera ambivalencia. La coherencia general es alta (0.75) ya que la mayoría de sus percepciones cualitativas respaldan sus puntuaciones, a pesar de las áreas de mejora identificadas en la participación y la experiencia social virtual."
